country,Year,Age,ex
JPN,1954,47,27.93
JPN,1954,48,27.08
JPN,1954,49,26.24
JPN,1954,50,25.41
JPN,1954,51,24.59
JPN,1954,52,23.78
JPN,1954,53,22.98
JPN,1954,54,22.18
JPN,1954,55,21.38
JPN,1954,56,20.58
JPN,1954,57,19.8
JPN,1954,58,19.03
JPN,1954,59,18.28
JPN,1954,60,17.52
JPN,1954,61,16.78
JPN,1954,62,16.05
JPN,1954,63,15.33
JPN,1954,64,14.62
JPN,1954,65,13.94
JPN,1954,66,13.28
JPN,1954,67,12.62
JPN,1954,68,12
JPN,1954,69,11.4
JPN,1954,70,10.81
JPN,1954,71,10.24
JPN,1954,72,9.7
JPN,1954,73,9.17
JPN,1954,74,8.66
JPN,1954,75,8.16
JPN,1954,76,7.69
JPN,1954,77,7.23
JPN,1954,78,6.79
JPN,1954,79,6.38
JPN,1954,80,5.99
JPN,1954,81,5.6
JPN,1954,82,5.25
JPN,1954,83,4.93
JPN,1954,84,4.61
JPN,1954,85,4.31
JPN,1954,86,4.01
JPN,1954,87,3.76
JPN,1954,88,3.52
JPN,1954,89,3.28
JPN,1954,90,3.04
JPN,1954,91,2.87
JPN,1954,92,2.71
JPN,1954,93,2.6
JPN,1954,94,2.39
JPN,1954,95,2.29
JPN,1954,96,2.17
JPN,1954,97,2.06
JPN,1954,98,1.95
JPN,1954,99,1.86
JPN,1954,100,1.77
JPN,1954,101,1.7
JPN,1954,102,1.63
JPN,1954,103,1.56
JPN,1954,104,1.51
JPN,1954,105,1.46
JPN,1954,106,1.41
JPN,1954,107,1.37
JPN,1954,108,1.33
JPN,1954,109,1.31
JPN,1954,110+,1.29
JPN,1955,0,67.77
JPN,1955,1,69.32
JPN,1955,2,68.7
JPN,1955,3,67.99
JPN,1955,4,67.22
JPN,1955,5,66.4
JPN,1955,6,65.53
JPN,1955,7,64.62
JPN,1955,8,63.67
JPN,1955,9,62.72
JPN,1955,10,61.76
JPN,1955,11,60.8
JPN,1955,12,59.84
JPN,1955,13,58.87
JPN,1955,14,57.91
JPN,1955,15,56.95
JPN,1955,16,55.99
JPN,1955,17,55.03
JPN,1955,18,54.09
JPN,1955,19,53.16
JPN,1955,20,52.24
JPN,1955,21,51.32
JPN,1955,22,50.42
JPN,1955,23,49.52
JPN,1955,24,48.62
JPN,1955,25,47.72
JPN,1955,26,46.82
JPN,1955,27,45.92
JPN,1955,28,45.03
JPN,1955,29,44.13
JPN,1955,30,43.24
JPN,1955,31,42.34
